,statuses_count,followers_count,friends_count,favourites_count,listed_count,is_default_profile,is_profile_use_background_image,is_verified,user_age,tweets_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,length_of_name,num_digits_in_name,description_length,is_bot
32,31676,7346,2943,11642,305,0,1,1,4392,7.212204007285974,1.6725865209471766,0.6700819672131147,2.650728597449909,0.06944444444444445,2.4960924226979273,13,0,14,0,155,0
33,2872,95142,196,2848,439,0,1,1,3323,0.8642792657237436,28.631357207342763,0.05898284682515799,0.8570568763165815,0.1321095395726753,485.4183673469388,14,0,15,0,105,0
34,3433,4737,405,960,217,0,1,1,4418,0.7770484382073336,1.0722046174739701,0.09167043911272069,0.2172928927116342,0.049117247623358985,11.696296296296296,6,0,16,0,110,0
35,1816,597,1072,2450,5,0,0,1,2679,0.6778648749533408,0.22284434490481522,0.4001493094438223,0.9145203434117208,0.001866368047779022,0.5569029850746269,14,0,14,0,89,0
36,3941,11266,627,271,112,1,1,1,3930,1.0027989821882952,2.8666666666666667,0.15954198473282444,0.06895674300254453,0.028498727735368958,17.96810207336523,14,0,15,0,67,0
37,73240,436845,92568,61705,3527,0,0,1,4740,15.451476793248945,92.1613924050633,19.529113924050634,13.017932489451477,0.7440928270042194,4.719179414052372,11,0,13,0,78,0
38,1201,5287,72,1421,142,1,1,1,3135,0.38309409888357254,1.6864433811802233,0.022966507177033493,0.4532695374800638,0.04529505582137161,73.43055555555556,11,0,12,0,109,0
39,24418,10545,1050,27739,113,0,1,1,4367,5.591481566292649,2.4147011678497825,0.24043966109457293,6.35195786581177,0.025875887336844514,10.042857142857143,14,0,15,0,158,0
40,20934,16016,2690,40868,401,0,1,1,4370,4.790389016018307,3.6649885583524027,0.6155606407322655,9.351945080091534,0.09176201372997711,5.953903345724907,6,0,11,0,153,0
41,5311,35250,935,1061,1467,0,1,1,4411,1.2040353661301293,7.991385173430062,0.2119700748129676,0.24053502607118568,0.33257764679211066,37.70053475935829,14,0,17,0,53,0
42,4676,3372,1556,8219,71,1,1,1,3749,1.2472659375833555,0.8994398506268338,0.41504401173646305,2.192317951453721,0.018938383568951722,2.167095115681234,14,0,10,0,157,0
43,30426,150381,224,11834,1246,1,1,1,4247,7.164115846479868,35.40875912408759,0.05274311278549564,2.7864374852837295,0.29338356486931955,671.34375,11,0,12,0,127,0
44,14432,79082,4412,40895,2102,0,1,1,4245,3.3997644287396938,18.629446407538282,1.0393404004711426,9.633686690223792,0.49517078916372204,17.92429737080689,13,0,12,0,157,0
45,40362,5320,746,1713,309,1,1,1,3973,10.159073747797635,1.3390385099421092,0.18776743015353636,0.4311603322426378,0.0777749811225774,7.131367292225201,12,0,12,0,89,0
46,7539,4300,1293,930,83,0,0,1,3721,2.026068261220102,1.1556033324375168,0.347487234614351,0.249932813759742,0.022305831765654396,3.325599381283836,13,0,14,0,72,0
47,32985,138498,23,36,2185,0,0,1,4603,7.165978709537258,30.08863784488377,0.0049967412557028025,0.007820986313273952,0.47469041929176625,6021.652173913043,8,0,11,0,159,0
48,6993,995,866,3055,65,0,1,1,4529,1.544049459041731,0.2196952969750497,0.19121218812099802,0.6745418414661073,0.014351954073746963,1.1489607390300232,7,0,7,0,113,0
49,78550,15019,5215,12517,540,0,1,1,4428,17.739385727190605,3.3918247515808493,1.17773261065944,2.826784101174345,0.12195121951219512,2.8799616490891657,9,1,9,0,128,0
50,17496,33344,798,86557,404,0,0,1,2945,5.940916808149406,11.322241086587436,0.2709677419354839,29.391171477079798,0.13718166383701189,41.78446115288221,10,0,11,0,127,0
51,10742,5677,3350,3779,203,0,1,1,4416,2.432518115942029,1.285552536231884,0.7586050724637681,0.8557518115942029,0.04596920289855073,1.694626865671642,11,0,12,0,158,0
52,4972,3422,1018,1237,162,0,1,1,4530,1.0975717439293597,0.7554083885209713,0.22472406181015453,0.27306843267108166,0.03576158940397351,3.361493123772102,12,0,12,0,99,0
53,6394,2151,2160,1605,89,0,1,1,3693,1.7313836988897915,0.5824532900081235,0.5848903330625508,0.4346060113728676,0.024099647982669916,0.9958333333333333,12,0,15,0,157,0
54,16232,2687,2517,5013,72,0,1,1,4220,3.8464454976303317,0.6367298578199052,0.5964454976303317,1.187914691943128,0.017061611374407582,1.0675407230830354,13,0,13,0,81,0
55,28748,168764,1754,85997,1763,0,1,1,4053,7.093017517887985,41.639279546015295,0.4327658524549716,21.21811004194424,0.4349864298050827,96.21664766248574,13,0,14,0,125,0
56,5885,11591,2951,3333,228,1,1,1,4344,1.3547421731123388,2.6682780847145486,0.6793278084714549,0.7672651933701657,0.052486187845303865,3.927821077600813,7,0,14,0,25,0
57,22267,100159,496,227,3864,0,1,1,4309,5.167556277558599,23.24414017173358,0.11510791366906475,0.05268043629612439,0.8967277790670689,201.9334677419355,15,0,16,0,90,0
58,2757,4634,592,13848,72,0,1,1,3894,0.7080123266563945,1.1900359527478173,0.15202876219825373,3.556240369799692,0.01848998459167951,7.827702702702703,12,0,11,0,56,0
59,59554,255964,1737,4309,5311,0,1,1,4429,13.446376157146082,57.79272973583202,0.3921878527884398,0.9729058478211786,1.1991420185143373,147.35981577432355,12,0,17,0,0,0
60,28510,3894,2124,6672,213,0,1,1,4450,6.406741573033708,0.8750561797752809,0.47730337078651686,1.4993258426966292,0.04786516853932584,1.8333333333333333,9,0,14,0,125,0
61,23700,22098,752,2544,498,0,0,1,1939,12.222795255286231,11.396596183599794,0.38782877772047447,1.3120165033522435,0.25683341928829295,29.38563829787234,9,0,13,0,135,0
62,3713,2544,1371,1656,162,0,1,1,4383,0.8471366643851244,0.5804243668720055,0.3127994524298426,0.37782340862423,0.03696098562628337,1.8555798687089715,8,0,13,0,158,0
63,13256,38434,567,7278,2502,0,0,1,3943,3.3619071772761857,9.747400456505199,0.14379913771240171,1.8458026883083947,0.6345422267309155,67.78483245149911,11,2,4,0,160,0
64,8193,7948,1697,1039,151,0,1,1,4561,1.796316597237448,1.7426003069502303,0.3720675290506468,0.22780092085069065,0.03310677483008112,4.683559222156747,12,0,13,0,92,0
65,19991,7061,644,9445,58,0,1,1,4363,4.5819390327756135,1.618381847352739,0.14760485904194362,2.1647948659179463,0.013293605317442126,10.964285714285714,15,0,14,0,113,0
66,36960,5459,698,13473,247,1,1,1,3191,11.582575994985898,1.7107489815104984,0.2187402068317142,4.222187402068317,0.07740520213099342,7.820916905444126,9,0,10,0,105,0
67,1784,956,186,541,30,1,1,1,3153,0.5658103393593403,0.30320329844592453,0.058991436726926735,0.1715826197272439,0.009514747859181731,5.139784946236559,10,0,11,0,124,0
68,92209,53525,964,988,389,0,1,1,3948,23.355876393110435,13.557497467071935,0.24417426545086118,0.2502532928064843,0.09853090172239108,55.523858921161825,12,0,13,0,141,0
69,8482,95425,4362,4235,427,0,1,1,4703,1.8035296619179246,20.290240272166702,0.9274930895173293,0.900489049542845,0.09079311078035297,21.876432828977535,5,0,10,0,151,0
70,22897,670957,1361,5902,6161,0,0,1,3906,5.862007168458781,171.77598566308242,0.3484383000512033,1.5110087045570917,1.5773169482846903,492.9882439382807,9,0,10,0,132,0
71,56348,13291575,1343,122071,29406,0,0,1,4451,12.6596270501011,2986.1997303976636,0.3017299483262188,27.42552235452707,6.606605257245563,9896.92851824274,12,0,13,0,149,0
72,3496,37355,889,72960,400,0,0,1,3698,0.9453758788534343,10.101406165494861,0.24040021633315306,19.729583558680368,0.10816657652785289,42.01912260967379,11,0,11,0,141,0
73,8056,3047,1936,7229,103,1,1,1,3680,2.1891304347826086,0.8279891304347826,0.5260869565217391,1.9644021739130435,0.02798913043478261,1.5738636363636365,10,0,11,0,160,0
74,12998,5791,1019,5909,188,1,1,1,3638,3.57284222100055,1.591808686091259,0.2800989554700385,1.6242440901594282,0.05167674546454096,5.683022571148184,14,1,14,0,117,0
75,11744,112121,1058,983,1198,0,1,1,3785,3.102774108322325,29.6224570673712,0.2795244385733157,0.2597093791281374,0.3165125495376486,105.97448015122873,9,0,12,0,69,0
76,61478,53702,1154,103,1045,0,1,1,3589,17.129562552242966,14.962942323767066,0.32153803287823907,0.02869880189467818,0.2911674561159097,46.53552859618718,13,0,20,0,93,0
77,22999,7784,979,15054,213,0,1,1,4286,5.366075594960336,1.8161455902939805,0.22841810545963603,3.5123658422771817,0.04969668688754083,7.95097037793667,12,0,13,0,146,0
78,3996,5081,423,7973,88,0,1,1,3634,1.0996147495872317,1.3981838194826637,0.11640066042927903,2.194001100715465,0.024215740231150248,12.011820330969266,12,0,13,0,83,0
79,83849,12773,2425,35219,235,0,1,1,3262,25.704782342121398,3.915695892090742,0.743408951563458,10.796750459840588,0.07204169221336604,5.267216494845361,13,0,13,0,156,0
80,104191,102741,1505,84646,2500,0,1,1,4319,24.123871266496874,23.78814540402871,0.34846029173419774,19.59851817550359,0.5788376939106274,68.26644518272425,10,0,11,0,52,0
81,319214,652974,8055,29183,4898,0,1,1,4462,71.5405647691618,146.341102644554,1.8052442850739578,6.54034065441506,1.0977140295831467,81.06443202979516,12,1,11,1,103,0
82,13223,75730,773,1368,464,0,1,1,4362,3.0314076111875288,17.361302154974783,0.17721228794131133,0.31361760660247595,0.10637322329206786,97.96895213454076,15,0,15,0,133,0
83,6632,12437,4885,6008,272,0,1,1,4312,1.5380333951762524,2.8842764378478662,1.1328849721706864,1.3933209647495362,0.06307977736549165,2.545957011258956,8,0,17,0,142,0
84,6058,2599,758,448,129,1,1,1,4451,1.3610424623680073,0.5839137272523028,0.17029880925634688,0.10065153898000449,0.028982251179510223,3.428759894459103,9,0,12,0,160,0
85,26042,37917,2514,13823,1052,0,1,1,4564,5.705959684487292,8.307843996494304,0.5508326029798423,3.0287028921998247,0.23049956178790534,15.08233890214797,10,0,11,0,69,0
86,2888,5372,606,8242,99,0,1,1,3116,0.926829268292683,1.72400513478819,0.1944801026957638,2.6450577663671373,0.03177150192554557,8.864686468646864,12,0,12,0,116,0
87,3687,3897,796,5178,46,0,1,1,3704,0.9954103671706264,1.0521058315334773,0.21490280777537796,1.3979481641468683,0.012419006479481642,4.8957286432160805,9,0,13,0,134,0
88,31386,2650,3891,40362,73,0,0,1,2392,13.12123745819398,1.1078595317725752,1.6266722408026757,16.873745819397993,0.030518394648829432,0.6810588537650989,13,0,14,0,158,0
89,30519,7098,4827,47940,180,0,0,1,2660,11.473308270676691,2.668421052631579,1.8146616541353384,18.022556390977442,0.06766917293233082,1.4704785581106277,12,0,14,0,158,0
90,28520,2007,931,16355,67,0,0,1,4052,7.038499506416584,0.49531095755182625,0.22976307996051332,4.0362783810463965,0.016535044422507403,2.1557465091299677,9,0,10,0,159,0
91,61769,38101,374,6993,352,0,0,1,4086,15.117229564366129,9.324767498776309,0.09153206069505629,1.7114537444933922,0.08614782183064121,101.87433155080214,11,0,12,0,146,0
92,44635,363181,19413,5503,7257,0,1,1,4761,9.37513127494224,76.28250367569838,4.077504725897921,1.155849611426171,1.5242596093257719,18.708133724823572,3,3,11,3,152,0
93,4955,1335,870,6069,43,0,1,1,3016,1.6429045092838197,0.4426392572944297,0.28846153846153844,2.012267904509284,0.014257294429708222,1.5344827586206897,15,2,14,0,152,0
94,16384,39560,2915,12193,594,0,1,1,3543,4.624329664126447,11.165678803274062,0.8227490826982783,3.4414338131526954,0.1676545300592718,13.571183533447684,15,0,29,0,99,0
95,6964,93465,6,1466,593,1,1,1,2199,3.166894042746703,42.503410641200546,0.002728512960436562,0.6666666666666666,0.2696680309231469,15577.5,12,0,19,0,40,0
96,3801,3289,516,1951,89,0,1,1,2290,1.659825327510917,1.4362445414847163,0.22532751091703057,0.8519650655021834,0.0388646288209607,6.374031007751938,10,0,16,0,31,0
97,29615,10790,4397,4527,562,0,0,1,4721,6.27303537386147,2.285532726117348,0.9313704723575513,0.9589070112264351,0.1190425757254819,2.453945872185581,14,0,15,0,84,0
98,10932,13680,3701,14825,370,0,1,1,3721,2.9379199140016126,3.676431066917495,0.9946251007793604,3.984144047299113,0.09943563558183284,3.696298297757363,12,0,9,0,159,0
99,22164,124997,1668,54460,1111,1,1,1,1372,16.154518950437318,91.10568513119533,1.215743440233236,39.69387755102041,0.8097667638483965,74.93824940047962,11,0,11,0,160,0
100,6012,78387,967,1414,229,0,1,1,3611,1.664912766546663,21.707837164220436,0.2677928551647743,0.3915812794239823,0.06341733591802824,81.06204756980351,14,0,17,0,117,0
101,5333,983,456,7449,41,0,0,1,2384,2.236996644295302,0.4123322147651007,0.1912751677852349,3.1245805369127515,0.017197986577181208,2.155701754385965,12,0,16,0,135,0
102,6465,1459,604,559,155,0,1,1,4884,1.3237100737100738,0.2987305487305487,0.12366912366912367,0.11445536445536446,0.031736281736281735,2.415562913907285,10,0,13,0,121,0
103,10339,8999,1367,11023,64,0,0,1,4134,2.500967585873246,2.176826318335752,0.33067247218190615,2.666424770198355,0.015481373971940009,6.583028529626921,11,0,12,0,105,0
104,3258,8285,88,2516,33,0,0,1,2196,1.4836065573770492,3.772768670309654,0.04007285974499089,1.145719489981785,0.015027322404371584,94.14772727272727,15,0,16,0,152,0
105,15117,59822,33318,20902,1600,1,1,1,2279,6.63317244405441,26.24923211935059,14.619569986836332,9.171566476524792,0.7020623080298376,1.7954859235248215,11,0,11,0,140,0
106,8111,2481,1590,21754,112,0,0,1,4530,1.7905077262693156,0.547682119205298,0.3509933774834437,4.802207505518764,0.024724061810154525,1.560377358490566,12,0,12,0,147,0
107,2702,12398,573,2193,356,0,1,1,2989,0.9039812646370023,4.147875543660087,0.1917029106724657,0.7336901973904316,0.11910337905654064,21.636998254799302,11,0,17,0,47,0
108,6324,867,937,9465,26,1,1,1,2638,2.397270659590599,0.32865807429871113,0.35519332827899924,3.587945413191812,0.009855951478392721,0.9252934898612594,10,0,17,0,76,0
109,200,13428,311,5577,391,0,1,1,3750,0.05333333333333334,3.5808,0.08293333333333333,1.4872,0.10426666666666666,43.17684887459807,12,0,10,0,8,0
110,2313,17691,587,368,302,0,1,1,4383,0.5277207392197125,4.036276522929501,0.13392653433721197,0.0839607574720511,0.06890257814282455,30.137989778534923,10,0,11,0,86,0
111,8529,6973,1107,2569,231,1,1,1,4030,2.116377171215881,1.730272952853598,0.27468982630272953,0.637468982630273,0.05732009925558312,6.299006323396568,11,0,11,0,81,0
112,62069,15371,3477,8769,683,0,1,1,4534,13.689677988531098,3.390163211292457,0.766872518747243,1.9340538156153506,0.15063961182179092,4.420765027322404,11,0,14,0,104,0
113,6750,2549,1118,3374,87,0,1,1,4372,1.5439158279963403,0.583028362305581,0.25571820677035684,0.7717291857273559,0.01989935956084172,2.2799642218246867,12,2,13,0,85,0
114,24125,433886,170,22926,977,1,1,1,3596,6.708843159065628,120.6579532814238,0.047274749721913235,6.375417130144605,0.2716907675194661,2552.2705882352943,10,0,11,0,49,0
115,4976,12276,477,9385,334,0,1,1,4272,1.1647940074906367,2.8735955056179776,0.11165730337078651,2.1968632958801497,0.07818352059925093,25.735849056603772,11,0,12,0,148,0
116,22608,4276,2570,1350,192,0,1,1,4864,4.6480263157894735,0.8791118421052632,0.5283717105263158,0.27754934210526316,0.039473684210526314,1.6638132295719845,6,0,19,0,80,0
117,9259,14341,66,5729,334,0,0,1,3529,2.6236894304335507,4.0637574383678094,0.018702181921224144,1.6234060640408048,0.094644375177104,217.28787878787878,13,0,18,0,122,0
118,4689,1012,1671,624,65,1,1,1,2621,1.789011827546738,0.3861121709271271,0.6375429225486455,0.23807706982067914,0.02479969477298741,0.6056253740275285,14,0,12,0,105,0
119,22268,7405,3422,24550,277,0,0,1,4480,4.970535714285714,1.6529017857142858,0.7638392857142857,5.479910714285714,0.061830357142857145,2.163939216832262,15,0,17,0,19,0
120,19599,3752,2057,96,79,0,1,1,4448,4.40625,0.8435251798561151,0.462455035971223,0.02158273381294964,0.017760791366906475,1.8240155566358776,12,0,12,0,109,0
121,3591,5499,1600,2366,104,0,1,1,4596,0.7813315926892951,1.1964751958224542,0.34812880765883375,0.5147954743255004,0.022628372497824196,3.436875,12,1,12,0,152,0
122,3923,2216,1457,4895,108,1,1,1,4399,0.8917935894521483,0.5037508524664697,0.33121163900886563,1.112752898385997,0.024551034325983177,1.520933424845573,9,0,8,0,107,0
123,12258,7121,6690,17012,46,0,1,1,3780,3.242857142857143,1.883862433862434,1.7698412698412698,4.500529100529101,0.01216931216931217,1.064424514200299,10,0,11,0,124,0
124,64820,6513,768,57652,445,1,1,1,4303,15.063908900766906,1.513595166163142,0.17848013014176156,13.398094352777132,0.10341622124099466,8.48046875,6,0,10,0,73,0
125,18040,4222,1214,4608,117,0,0,1,4396,4.103730664240218,0.9604185623293904,0.27616014558689717,1.0482256596906279,0.026615104640582348,3.4777594728171333,12,2,11,0,117,0
126,14009,13544,3927,4965,311,0,1,1,4392,3.189663023679417,3.083788706739526,0.8941256830601093,1.130464480874317,0.07081056466302368,3.448943213649096,6,0,12,0,159,0
127,7239,3305,1125,3793,230,1,1,1,4515,1.6033222591362126,0.7320044296788483,0.24916943521594684,0.8400885935769656,0.05094130675526024,2.937777777777778,5,0,8,0,134,0
128,5543,3910,1678,2106,142,0,1,1,4371,1.2681308625028598,0.8945321436742164,0.383893845801876,0.48181194234728897,0.0324868451155342,2.3301549463647198,11,0,12,0,130,0
129,74439,18507,9259,40928,215,0,1,1,4120,18.06771844660194,4.491990291262136,2.247330097087379,9.933980582524272,0.05218446601941747,1.9988119667350686,10,0,19,0,160,0
130,10037,2577,1712,7514,99,0,1,1,3383,2.9668932899793083,0.7617499261010937,0.5060597103162873,2.221105527638191,0.02926396689328998,1.5052570093457944,13,0,14,0,122,0
131,24011,5973,685,4765,158,1,1,1,4375,5.4882285714285715,1.365257142857143,0.15657142857142858,1.0891428571428572,0.03611428571428572,8.719708029197081,12,0,16,0,133,0
132,75521,155013,38,101114,757,0,1,1,3848,19.6260395010395,40.28404365904366,0.009875259875259876,26.277027027027028,0.19672557172557173,4079.2894736842104,13,0,13,0,145,0
133,7862,66833,1001,384,1603,0,1,1,3856,2.038900414937759,17.332209543568464,0.2595954356846473,0.0995850622406639,0.4157157676348548,66.76623376623377,9,0,20,0,58,0
134,25851,920430,967,20603,10227,0,0,1,4507,5.735744397603727,204.22232083425783,0.21455513645440427,4.571333481251386,2.26913689815842,951.8407445708376,10,0,11,0,94,0
135,12519,1574,2094,1588,32,0,0,1,3246,3.8567467652495377,0.4849044978434997,0.6451016635859519,0.48921749845964263,0.009858287122612447,0.7516714422158548,13,0,4,0,141,0
136,1187,3898,309,710,37,0,0,1,1839,0.6454594888526373,2.1196302338227295,0.16802610114192496,0.3860793909733551,0.02011963023382273,12.614886731391586,12,0,13,0,95,0
137,10550,10024,5357,4392,238,0,0,1,4409,2.392832841914266,2.273531413018825,1.2150147425720117,0.9961442503969155,0.053980494443184396,1.8711965652417397,13,0,13,0,136,0
138,44214,3399,1773,40570,103,0,0,1,4385,10.083010262257696,0.7751425313568985,0.4043329532497149,9.251995438996579,0.023489167616875712,1.9170896785109983,13,0,11,0,160,0
139,3677,4643,201,3098,66,0,1,1,3578,1.0276690888764672,1.2976523197316936,0.056176634991615425,0.8658468418110676,0.0184460592509782,23.09950248756219,6,0,6,0,75,0
140,7483,3628,1791,1750,174,0,0,1,4600,1.6267391304347827,0.788695652173913,0.3893478260869565,0.3804347826086957,0.03782608695652174,2.025683975432719,13,0,13,0,149,0
141,26585,2063,1107,13181,79,0,1,1,4427,6.00519539191326,0.46600406595888866,0.25005647165123107,2.9774113395075674,0.01784504178902191,1.863595302619693,9,0,10,0,126,0
142,3788,4660,376,3310,92,1,1,1,3290,1.1513677811550151,1.4164133738601823,0.11428571428571428,1.006079027355623,0.02796352583586626,12.393617021276595,15,0,16,0,84,0
143,81016,308037,29782,29695,3054,1,1,1,4639,17.464108644104332,66.40159517137315,6.419918085794352,6.401164043974995,0.6583315369691743,10.343059566180914,7,0,7,0,110,0
144,2404,851,106,934,10,1,1,1,3087,0.7787495950761257,0.2756721736313573,0.03433754454162617,0.3025591188856495,0.003239390994493035,8.028301886792454,10,0,13,0,83,0
145,11547,11793,1436,46907,130,0,1,1,3071,3.760013025073266,3.8401172256593945,0.46760013025073266,15.27417779225008,0.04233148811462065,8.212395543175488,8,0,18,0,28,0
146,5899,5291,1422,1387,198,0,1,1,3912,1.5079243353783232,1.3525051124744376,0.36349693251533743,0.35455010224948874,0.05061349693251534,3.720815752461322,14,0,16,0,143,0
147,36678,6112,2136,17864,231,0,0,1,4394,8.347291761492945,1.3909877105143378,0.48611743286299497,4.065543923532089,0.05257168866636322,2.8614232209737827,12,0,13,0,88,0
148,95047,18804,2417,8998,569,0,0,1,5075,18.72847290640394,3.705221674876847,0.47625615763546797,1.7730049261083745,0.11211822660098522,7.779892428630534,10,0,11,0,57,0
149,1527,9246,373,1148,76,0,0,1,3186,0.4792843691148776,2.902071563088512,0.11707470182046453,0.3603264281230383,0.023854362837413684,24.788203753351205,6,0,14,0,78,0
150,98045,2722,559,29532,98,0,1,1,4577,21.42123661787197,0.5947126939043041,0.12213240113611536,6.452261306532663,0.02141140485033865,4.869409660107334,9,0,10,0,139,0
151,14770,44713,528,12021,389,0,1,1,4326,3.414239482200647,10.33587609801202,0.12205270457697642,2.77877947295423,0.08992140545538604,84.68371212121212,12,0,13,0,118,0
152,26384,282514,1685,26086,3044,0,1,1,3367,7.836055836055836,83.90674190674191,0.5004455004455004,7.747549747549748,0.9040689040689041,167.66409495548962,13,0,11,0,116,0
153,5993,36966,2215,2130,749,0,1,1,4725,1.2683597883597884,7.823492063492063,0.4687830687830688,0.4507936507936508,0.15851851851851853,16.688939051918737,8,0,15,0,149,0
154,31374,5618,3600,22275,194,1,1,1,3631,8.64059487744423,1.5472321674469842,0.9914624070503993,6.134673643624346,0.0534288074910493,1.5605555555555555,10,0,11,0,68,0
